title
懂球帝 — 足球第一门户|足球新闻|足球资讯|足球直播
imgUrl
http://img.dongqiudi.com/data/pic/6648.png
http://img.dongqiudi.com/data/pic/441.png
http://img.dongqiudi.com/data/pic/10655.png
http://img.dongqiudi.com/data/pic/433.png
http://img.dongqiudi.com/data/pic/429.png
http://img.dongqiudi.com/data/pic/425.png
http://img.dongqiudi.com/data/pic/21563.png
http://img.dongqiudi.com/data/pic/432.png
http://img.dongqiudi.com/data/pic/3826.png
http://img.dongqiudi.com/data/pic/431.png
http://img.dongqiudi.com/data/pic/661.png
http://img.dongqiudi.com/data/pic/660.png
http://img.dongqiudi.com/data/pic/675.png
http://img.dongqiudi.com/data/pic/663.png
http://img.dongqiudi.com/data/pic/676.png
http://img.dongqiudi.com/data/pic/662.png
http://img.dongqiudi.com/data/pic/674.png
http://img.dongqiudi.com/data/pic/678.png
http://img.dongqiudi.com/data/pic/690.png
http://img.dongqiudi.com/data/pic/684.png
http://img.dongqiudi.com/data/pic/2016.png
http://img.dongqiudi.com/data/pic/2021.png
http://img.dongqiudi.com/data/pic/2017.png
http://img.dongqiudi.com/data/pic/2020.png
http://img.dongqiudi.com/data/pic/2028.png
http://img.dongqiudi.com/data/pic/2023.png
http://img.dongqiudi.com/data/pic/2019.png
http://img.dongqiudi.com/data/pic/2033.png
http://img.dongqiudi.com/data/pic/2032.png
http://img.dongqiudi.com/data/pic/2042.png
http://img.dongqiudi.com/data/pic/961.png
http://img.dongqiudi.com/data/pic/13410.png
http://img.dongqiudi.com/data/pic/1001.png
http://img.dongqiudi.com/data/pic/964.png
http://img.dongqiudi.com/data/pic/974.png
http://img.dongqiudi.com/data/pic/979.png
http://img.dongqiudi.com/data/pic/980.png
http://img.dongqiudi.com/data/pic/963.png
http://img.dongqiudi.com/data/pic/970.png
http://img.dongqiudi.com/data/pic/966.png
http://img.dongqiudi.com/data/pic/1242.png
http://img.dongqiudi.com/data/pic/1241.png
http://img.dongqiudi.com/data/pic/1270.png
http://img.dongqiudi.com/data/pic/1245.png
http://img.dongqiudi.com/data/pic/1244.png
http://img.dongqiudi.com/data/pic/1255.png
http://img.dongqiudi.com/data/pic/1240.png
http://img.dongqiudi.com/data/pic/1259.png
http://img.dongqiudi.com/data/pic/1268.png
http://img.dongqiudi.com/data/pic/1249.png
url,title
https://dongqiudi.com/article/275530?page=12,C罗专访：懂球帝的粉丝们，祝大家鸡年大吉 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275555,德佩：我和穆里尼奥的关系不差 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275599,卡洛斯：热苏斯需要适应英超；我和皇马球员相处得很好 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275294?page=2,顶薪园丁、蛋疼的爵爷、别想得点球——曼联奇葩故事 — 足球视频|足球视频集锦|懂球帝
http://dongqiudi.com/article/275576,官方：居吕姆回归贝西克塔斯 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275366?page=126,皇马客场2-2总比分3-4遭淘汰，C罗任意球破门，达尼洛乌龙 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275366?page=125,皇马客场2-2总比分3-4遭淘汰，C罗任意球破门，达尼洛乌龙 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275611?page=2,波切蒂诺：哈里-凯恩腹股沟受伤；我一会就去探望梅森 — 足球第一门户|懂球帝
http://dongqiudi.com/article/274852,何塞：国安主力阵容还远远没定 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275366?page=7,皇马客场2-2总比分3-4遭淘汰，C罗任意球破门，达尼洛乌龙 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275366?page=8,皇马客场2-2总比分3-4遭淘汰，C罗任意球破门，达尼洛乌龙 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275623?page=2,留拜仁？科曼得尽快证明自己 — 足球第一门户|懂球帝
http://dongqiudi.com/article/274308,市人大代表建议 利用边角空间开辟足球场 — 足球视频|足球视频集锦|懂球帝
http://dongqiudi.com/article/275532,穆帅54岁生日，曼联国米送祝福 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275618?page=5,卡拉格：库蒂尼奥续约了也可能离开，99%的球员想去巴萨皇马 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275570,拜仁？纳格尔斯曼幽默回应猜测 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275618?page=3,卡拉格：库蒂尼奥续约了也可能离开，99%的球员想去巴萨皇马 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275541,穆勒：拉姆有能力担任体育主管 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275618?page=4,卡拉格：库蒂尼奥续约了也可能离开，99%的球员想去巴萨皇马 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275072,佩佩年薪1500万去华夏幸福？官微辟谣：叔叔我们不买 — 足球第一门户|懂球帝
https://dongqiudi.com/article/271288?page=24,博格巴、莫里森：一种天才，两种人生 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275102,贝西克塔斯官方：正在谈居吕姆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/271288?page=25,博格巴、莫里森：一种天才，两种人生 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275530,C罗专访：懂球帝的粉丝们，祝大家鸡年大吉 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275398,【贺年VCR】河北华夏幸福“幸福天团”给您拜年咯！ — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275570?page=2,拜仁？纳格尔斯曼幽默回应猜测 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275576?page=5,官方：居吕姆回归贝西克塔斯 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275618,卡拉格：库蒂尼奥续约了也可能离开，99%的球员想去巴萨皇马 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275251,欧洲当红炸子鸡，阿里创造性华丽进攻秀 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275532?page=21,穆帅54岁生日，曼联国米送祝福 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275253,梦想的出发点，足坛50位球星的儿时母队Part 1 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275576?page=4,官方：居吕姆回归贝西克塔斯 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275616,阿根廷媒体：梅西要在30岁生日和女友完婚 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275532?page=8,穆帅54岁生日，曼联国米送祝福 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275532?page=20,穆帅54岁生日，曼联国米送祝福 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275532?page=7,穆帅54岁生日，曼联国米送祝福 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275532?page=6,穆帅54岁生日，曼联国米送祝福 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275102?page=2,贝西克塔斯官方：正在谈居吕姆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275541?page=4,穆勒：拉姆有能力担任体育主管 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275102?page=3,贝西克塔斯官方：正在谈居吕姆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275541?page=3,穆勒：拉姆有能力担任体育主管 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275555,德佩：我和穆里尼奥的关系不差 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275568,致敬最特别的一个，穆里尼奥生日快乐！ — 足球视频|足球视频集锦|懂球帝
http://dongqiudi.com/article/274618,官方：尹鸿博正式加盟河北华夏幸福 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275608,皮奥利：我们会尊重佩斯卡拉 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274508,官方：卡利亚里租国米小将 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275072,佩佩年薪1500万去华夏幸福？官微辟谣：叔叔我们不买 — 足球第一门户|懂球帝
http://dongqiudi.com/article/274677,感谢老东家，尹鸿博发告别信 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275057,名宿：英超冠军争夺还没有结束 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275611,波切蒂诺：哈里-凯恩腹股沟受伤；我一会就去探望梅森 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275547,巴萨大名单：伊涅斯塔、布斯克茨休战，马斯切拉诺回归 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275563,TV3：马西普快要和巴萨续约了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275513,追平梅西，C罗本赛季为俱乐部攻入3粒任意球 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275612,朗尼克：对阵霍村是场六分之战 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275566,兄妹同款，内马尔妹妹也把自己头像纹在手臂 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275576,官方：居吕姆回归贝西克塔斯 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275623,留拜仁？科曼得尽快证明自己 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275570,拜仁？纳格尔斯曼幽默回应猜测 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275478,拜仁将士贺岁，祝国足新年顺利 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275606,天空体育：切尔西报价戈登被拒 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275607,阿拉巴：对格策的批评并不公正 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275568?page=8,致敬最特别的一个，穆里尼奥生日快乐！ — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275568?page=9,致敬最特别的一个，穆里尼奥生日快乐！ — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275566?page=7,兄妹同款，内马尔妹妹也把自己头像纹在手臂 — 足球第一门户|懂球帝
http://dongqiudi.com/article/275457,中场双核离队，贾学霸还能带建业前进吗？ — 足球第一门户|懂球帝
https://dongqiudi.com/article/275569,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275621,支支穿云箭，库蒂尼奥在利物浦的20大进球 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275566?page=6,兄妹同款，内马尔妹妹也把自己头像纹在手臂 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275057?page=7,名宿：英超冠军争夺还没有结束 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275057?page=6,名宿：英超冠军争夺还没有结束 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275057?page=4,名宿：英超冠军争夺还没有结束 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275566?page=5,兄妹同款，内马尔妹妹也把自己头像纹在手臂 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275057?page=5,名宿：英超冠军争夺还没有结束 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275057?page=3,名宿：英超冠军争夺还没有结束 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275563?page=3,TV3：马西普快要和巴萨续约了 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275566?page=4,兄妹同款，内马尔妹妹也把自己头像纹在手臂 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275541,穆勒：拉姆有能力担任体育主管 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275486,泰达官方：米克尔正式加盟球队 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275563,TV3：马西普快要和巴萨续约了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275572,准备报价，蓝军要凯尔特人门将 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275547,巴萨大名单：伊涅斯塔、布斯克茨休战，马斯切拉诺回归 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275619,每日中超动态：旅欧小将宴请C罗  于汉超接班人转投御林军 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275585,苏博蒂奇：笑容再度出现在我脸上，加盟科隆因为我想踢比赛 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275478?page=11,拜仁将士贺岁，祝国足新年顺利 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275569?page=6,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275478?page=10,拜仁将士贺岁，祝国足新年顺利 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275561,卡拉格：利物浦目前缺乏活力；克洛普的换人不够及时 — 足球第一门户|懂球帝
http://dongqiudi.com/article/274654,官方：柯钊、温智翔加盟建业 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275569?page=5,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275274,好戏才刚开始，菲尔米诺红军生涯的20粒进球 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275457?page=8,中场双核离队，贾学霸还能带建业前进吗？ — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275569?page=3,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275569?page=2,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
http://dongqiudi.com/article/274705,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275569?page=4,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275457?page=6,中场双核离队，贾学霸还能带建业前进吗？ — 足球第一门户|懂球帝
https://dongqiudi.com/article/275457?page=7,中场双核离队，贾学霸还能带建业前进吗？ — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/274508,官方：卡利亚里租国米小将 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275608,皮奥利：我们会尊重佩斯卡拉 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275572?page=2,准备报价，蓝军要凯尔特人门将 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275457?page=5,中场双核离队，贾学霸还能带建业前进吗？ — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275577,关心地震遇害者，国米和佩斯卡拉要穿特殊球衣 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275585?page=3,苏博蒂奇：笑容再度出现在我脸上，加盟科隆因为我想踢比赛 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275463,官方：苏博蒂奇租借加盟科隆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275585?page=2,苏博蒂奇：笑容再度出现在我脸上，加盟科隆因为我想踢比赛 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274308,市人大代表建议 利用边角空间开辟足球场 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/274136,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275274?page=2,好戏才刚开始，菲尔米诺红军生涯的20粒进球 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275199,英国媒体看中国足球买买买（下）：培养国内球员才是王道 — 足球第一门户|懂球帝
http://dongqiudi.com/article/274792,克雷斯皮进球，黄海1-2卓尔 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275569,意媒：国米要有卫星俱乐部了 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275268,发展校园足球，教育部提七要求 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274654,官方：柯钊、温智翔加盟建业 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275463?page=3,官方：苏博蒂奇租借加盟科隆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274677,感谢老东家，尹鸿博发告别信 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274705?page=6,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275463?page=2,官方：苏博蒂奇租借加盟科隆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274705?page=5,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/274705?page=2,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275471,英媒：麦克格文可能会离开建业 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274705?page=3,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/274705?page=4,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/273850,人民日报：足协应出台更多细则，避免俱乐部U23无人可用 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274705,柯大侠，再见！球场上的拼命三郎为梦想再启程 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275585,苏博蒂奇：笑容再度出现在我脸上，加盟科隆因为我想踢比赛 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274136?page=8,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274136?page=6,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274136?page=7,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274136?page=5,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274136?page=4,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275471?page=4,英媒：麦克格文可能会离开建业 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275184,上港小将：很幸运跟一线队训练 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275471?page=5,英媒：麦克格文可能会离开建业 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274136?page=3,中超新政：来自俄罗斯足球的启示录 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274792,克雷斯皮进球，黄海1-2卓尔 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275268?page=10,发展校园足球，教育部提七要求 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275096,卓尔冬训总结：热身赛2胜1负引援有思想 美女老总深夜接机 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275499,过年好！江西联盛送祝福 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275463,官方：苏博蒂奇租借加盟科隆 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275457,中场双核离队，贾学霸还能带建业前进吗？ — 足球第一门户|懂球帝
https://dongqiudi.com/article/275268?page=9,发展校园足球，教育部提七要求 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275471?page=3,英媒：麦克格文可能会离开建业 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275471?page=2,英媒：麦克格文可能会离开建业 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273850?page=6,人民日报：足协应出台更多细则，避免俱乐部U23无人可用 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275268?page=8,发展校园足球，教育部提七要求 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273850?page=5,人民日报：足协应出台更多细则，避免俱乐部U23无人可用 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274648,武汉卓尔官方：柯钊正式离队 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/274648,武汉卓尔官方：柯钊正式离队 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273850?page=4,人民日报：足协应出台更多细则，避免俱乐部U23无人可用 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273850?page=3,人民日报：足协应出台更多细则，避免俱乐部U23无人可用 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273850?page=2,人民日报：足协应出台更多细则，避免俱乐部U23无人可用 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275426,说声过年好 道句新春乐！来自青岛黄海足球俱乐部的新春问候 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275197,青岛黄海2017赛季主场比赛票务公告 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275268?page=7,发展校园足球，教育部提七要求 — 足球第一门户|懂球帝
https://dongqiudi.com/article/272936,官方：联盛后卫马冲冲加盟四川 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273885,从港超到中甲，因为他心里还有中超梦 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/274654,官方：柯钊、温智翔加盟建业 — 足球第一门户|懂球帝
https://dongqiudi.com/article/270056,中乙最佳门将发文告别老东家，新赛季将加盟中超球队 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/274297,官方：成都钱宝签下张智超 — 足球第一门户|懂球帝
https://dongqiudi.com/article/270440,官方：联盛门将温智翔加盟建业 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275096,卓尔冬训总结：热身赛2胜1负引援有思想 美女老总深夜接机 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/274792,克雷斯皮进球，黄海1-2卓尔 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/274677,感谢老东家，尹鸿博发告别信 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274103,官方：恩里克加盟卓尔教练组 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275096?page=2,卓尔冬训总结：热身赛2胜1负引援有思想 美女老总深夜接机 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275471,英媒：麦克格文可能会离开建业 — 足球第一门户|懂球帝
https://dongqiudi.com/article/274655,新政颁布，俱乐部“带伤鼓掌”，亚冠四队的外援会如何搭配？ — 足球第一门户|懂球帝
https://dongqiudi.com/article/275184?page=3,上港小将：很幸运跟一线队训练 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275184?page=2,上港小将：很幸运跟一线队训练 — 足球第一门户|懂球帝
https://dongqiudi.com/article/275197?page=2,青岛黄海2017赛季主场比赛票务公告 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/274648?page=5,武汉卓尔官方：柯钊正式离队 — 足球第一门户|懂球帝
https://dongqiudi.com/article/271746,进入公示期，青岛黄海股权转让 — 足球第一门户|懂球帝
https://www.dongqiudi.com/article/275197,青岛黄海2017赛季主场比赛票务公告 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/273885,从港超到中甲，因为他心里还有中超梦 — 足球视频|足球视频集锦|懂球帝
https://www.dongqiudi.com/article/275398,【贺年VCR】河北华夏幸福“幸福天团”给您拜年咯！ — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/274687,官方：辽足张靖洋加盟四川 — 足球第一门户|懂球帝
https://dongqiudi.com/article/272506,官方：北理工与四人完成续约 — 足球第一门户|懂球帝
https://dongqiudi.com/article/273965,青岛黄海足球俱乐部祝福离队球员前程似锦 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/273319,官方：成都钱宝签下宁夏门将 — 足球第一门户|懂球帝
https://dongqiudi.com/article/272631,成都钱宝不敌大连一方 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/270056?page=6,中乙最佳门将发文告别老东家，新赛季将加盟中超球队 — 足球视频|足球视频集锦|懂球帝
https://dongqiudi.com/article/275011,富力高层：扎哈维年薪500万 — 足球第一门户|懂球帝
